id,stcnttr,name,addr,level,dist,score
Census Tract 227.04,Census Tract 227.04,Lincoln (Abraham) High School,"2162 24th Avenue, San Francisco, CA 94116",9-12,4.47 miles,8
Census Tract 227.04,Census Tract 227.04,S.F. County Special Education School,"750 25th Ave, San Francisco, CA 94121",K-12,4.65 miles,Compare
Census Tract 227.04,Census Tract 227.04,Lowell High School,"1101 Eucalyptus Drive, San Francisco, CA 94132",9-12,4.94 miles,10
Census Tract 228.01,Census Tract 228.01,O'connell (John) High School,"2355 Folsom Street, San Francisco, CA 94110",9-12,0.15 miles,3
Census Tract 228.01,Census Tract 228.01,Downtown High School,"693 Vermont Street, San Francisco, CA 94107",9-12,0.46 miles,Compare
Census Tract 228.01,Census Tract 228.01,International Studies Academy,"655 De Haro Street, San Francisco, CA 94107",9-12,0.62 miles,4
Census Tract 228.01,Census Tract 228.01,S.F. County Opportunity (Hilltop) School,"1325 Florida St, San Francisco, CA 94110",6-12,0.71 miles,Compare
Census Tract 228.01,Census Tract 228.01,Mission High School,"3750 18th Street, San Francisco, CA 94114",9-12,0.81 miles,5
Census Tract 228.01,Census Tract 228.01,S.F. International High School,"1050 York Street, San Francisco, CA 94110",9-12,0.81 miles,3
Census Tract 228.01,Census Tract 228.01,San Francisco County Rop School,"750 25th Avenue, San Francisco, CA 94121",10-12,1.08 miles,Compare
Census Tract 228.01,Census Tract 228.01,S.F. County Civic Center Secondary,"727 Golden Gate Avenue, San Francisco, CA 94102",6-12,1.47 miles,Compare
Census Tract 228.01,Census Tract 228.01,Wells (Ida B.) High School,"1099 Hayes Street, San Francisco, CA 94117",9-12,1.58 miles,Compare
Census Tract 228.01,Census Tract 228.01,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,1.84 miles,4
Census Tract 228.01,Census Tract 228.01,Wallenberg (Raoul) Traditional High School,"40 Vega Street, San Francisco, CA 94115",9-12,2.27 miles,8
Census Tract 228.01,Census Tract 228.01,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.","555 Portola Drive, San Francisco, CA 94131",9-12,2.31 miles,10
Census Tract 228.01,Census Tract 228.01,Academy Of Arts And Sciences,"555 Portola Drive, San Francisco, CA 94131",9-12,2.31 miles,5
Census Tract 228.01,Census Tract 228.01,Burton (Phillip And Sala) Academic High School,"400 Mansell Street, San Francisco, CA 94134",9-12,2.82 miles,5
Census Tract 228.01,Census Tract 228.01,Jordan (June) School For Equity,"325 La Grande Avenue, San Francisco, CA 94112",9-12,2.92 miles,3
Census Tract 228.01,Census Tract 228.01,Galileo High School,"1150 Francisco Street, San Francisco, CA 94109",9-12,3.03 miles,8
Census Tract 228.01,Census Tract 228.01,Balboa High School,"1000 Cayuga Avenue, San Francisco, CA 94112",9-12,3.08 miles,7
Census Tract 228.01,Census Tract 228.01,Gateway To College,"50 Phelan Avenue Science Hall, Room 127, San Francisco, CA 94112",9-12,3.09 miles,Compare
Census Tract 228.01,Census Tract 228.01,Lincoln (Abraham) High School,"2162 24th Avenue, San Francisco, CA 94116",9-12,3.9 miles,8
Census Tract 228.01,Census Tract 228.01,S.F. County Special Education School,"750 25th Ave, San Francisco, CA 94121",K-12,4.08 miles,Compare
Census Tract 228.01,Census Tract 228.01,Lowell High School,"1101 Eucalyptus Drive, San Francisco, CA 94132",9-12,4.42 miles,10
Census Tract 228.01,Census Tract 228.01,Washington (George) High School,"600 32nd Avenue, San Francisco, CA 94121",9-12,4.53 miles,8
Census Tract 228.01,Census Tract 228.01,Independence High School,"1350 7th Avenue, San Francisco, CA 94122",9-12,4.94 miles,3
Census Tract 228.02,Census Tract 228.02,S.F. County Opportunity (Hilltop) School,"1325 Florida St, San Francisco, CA 94110",6-12,0.23 miles,Compare
Census Tract 228.02,Census Tract 228.02,Downtown High School,"693 Vermont Street, San Francisco, CA 94107",9-12,0.85 miles,Compare
Census Tract 228.02,Census Tract 228.02,O'connell (John) High School,"2355 Folsom Street, San Francisco, CA 94110",9-12,0.88 miles,3
Census Tract 228.02,Census Tract 228.02,International Studies Academy,"655 De Haro Street, San Francisco, CA 94107",9-12,0.93 miles,4
Census Tract 228.02,Census Tract 228.02,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,0.95 miles,4
Census Tract 228.02,Census Tract 228.02,Mission High School,"3750 18th Street, San Francisco, CA 94114",9-12,1.44 miles,5
Census Tract 228.02,Census Tract 228.02,S.F. International High School,"1050 York Street, San Francisco, CA 94110",9-12,1.44 miles,3
Census Tract 228.02,Census Tract 228.02,San Francisco County Rop School,"750 25th Avenue, San Francisco, CA 94121",10-12,1.86 miles,Compare
Census Tract 228.02,Census Tract 228.02,Burton (Phillip And Sala) Academic High School,"400 Mansell Street, San Francisco, CA 94134",9-12,1.96 miles,5
Census Tract 228.02,Census Tract 228.02,Jordan (June) School For Equity,"325 La Grande Avenue, San Francisco, CA 94112",9-12,2.26 miles,3
Census Tract 228.02,Census Tract 228.02,S.F. County Civic Center Secondary,"727 Golden Gate Avenue, San Francisco, CA 94102",6-12,2.37 miles,Compare
Census Tract 228.02,Census Tract 228.02,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.","555 Portola Drive, San Francisco, CA 94131",9-12,2.4 miles,10
Census Tract 228.02,Census Tract 228.02,Academy Of Arts And Sciences,"555 Portola Drive, San Francisco, CA 94131",9-12,2.4 miles,5
Census Tract 228.02,Census Tract 228.02,Wells (Ida B.) High School,"1099 Hayes Street, San Francisco, CA 94117",9-12,2.41 miles,Compare
Census Tract 228.02,Census Tract 228.02,Balboa High School,"1000 Cayuga Avenue, San Francisco, CA 94112",9-12,2.62 miles,7
Census Tract 228.02,Census Tract 228.02,Gateway To College,"50 Phelan Avenue Science Hall, Room 127, San Francisco, CA 94112",9-12,2.64 miles,Compare
Census Tract 228.02,Census Tract 228.02,Wallenberg (Raoul) Traditional High School,"40 Vega Street, San Francisco, CA 94115",9-12,3.07 miles,8
Census Tract 228.02,Census Tract 228.02,Galileo High School,"1150 Francisco Street, San Francisco, CA 94109",9-12,3.91 miles,8
Census Tract 228.02,Census Tract 228.02,Lincoln (Abraham) High School,"2162 24th Avenue, San Francisco, CA 94116",9-12,4.12 miles,8
Census Tract 228.02,Census Tract 228.02,Lowell High School,"1101 Eucalyptus Drive, San Francisco, CA 94132",9-12,4.42 miles,10
Census Tract 228.02,Census Tract 228.02,S.F. County Special Education School,"750 25th Ave, San Francisco, CA 94121",K-12,4.66 miles,Compare
Census Tract 228.02,Census Tract 228.02,Jefferson High School,"6996 Mission Street, Daly City, CA 94014",9-12,4.97 miles,4
Census Tract 228.03,Census Tract 228.03,O'connell (John) High School,"2355 Folsom Street, San Francisco, CA 94110",9-12,0.3 miles,3
Census Tract 228.03,Census Tract 228.03,S.F. County Opportunity (Hilltop) School,"1325 Florida St, San Francisco, CA 94110",6-12,0.38 miles,Compare
Census Tract 228.03,Census Tract 228.03,Downtown High School,"693 Vermont Street, San Francisco, CA 94107",9-12,0.57 miles,Compare
Census Tract 228.03,Census Tract 228.03,International Studies Academy,"655 De Haro Street, San Francisco, CA 94107",9-12,0.72 miles,4
Census Tract 228.03,Census Tract 228.03,Mission High School,"3750 18th Street, San Francisco, CA 94114",9-12,0.91 miles,5
Census Tract 228.03,Census Tract 228.03,S.F. International High School,"1050 York Street, San Francisco, CA 94110",9-12,0.91 miles,3
Census Tract 228.03,Census Tract 228.03,San Francisco County Rop School,"750 25th Avenue, San Francisco, CA 94121",10-12,1.41 miles,Compare
Census Tract 228.03,Census Tract 228.03,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,1.51 miles,4
Census Tract 228.03,Census Tract 228.03,S.F. County Civic Center Secondary,"727 Golden Gate Avenue, San Francisco, CA 94102",6-12,1.8 miles,Compare
Census Tract 228.03,Census Tract 228.03,Wells (Ida B.) High School,"1099 Hayes Street, San Francisco, CA 94117",9-12,1.83 miles,Compare
Census Tract 228.03,Census Tract 228.03,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.","555 Portola Drive, San Francisco, CA 94131",9-12,2.19 miles,10
Census Tract 228.03,Census Tract 228.03,Academy Of Arts And Sciences,"555 Portola Drive, San Francisco, CA 94131",9-12,2.19 miles,5
Census Tract 228.03,Census Tract 228.03,Burton (Phillip And Sala) Academic High School,"400 Mansell Street, San Francisco, CA 94134",9-12,2.48 miles,5
Census Tract 228.03,Census Tract 228.03,Wallenberg (Raoul) Traditional High School,"40 Vega Street, San Francisco, CA 94115",9-12,2.5 miles,8
Census Tract 228.03,Census Tract 228.03,Jordan (June) School For Equity,"325 La Grande Avenue, San Francisco, CA 94112",9-12,2.6 miles,3
Census Tract 228.03,Census Tract 228.03,Balboa High School,"1000 Cayuga Avenue, San Francisco, CA 94112",9-12,2.8 miles,7
Census Tract 228.03,Census Tract 228.03,Gateway To College,"50 Phelan Avenue Science Hall, Room 127, San Francisco, CA 94112",9-12,2.8 miles,Compare
Census Tract 228.03,Census Tract 228.03,Galileo High School,"1150 Francisco Street, San Francisco, CA 94109",9-12,3.37 miles,8
Census Tract 228.03,Census Tract 228.03,Lincoln (Abraham) High School,"2162 24th Avenue, San Francisco, CA 94116",9-12,3.85 miles,8
Census Tract 228.03,Census Tract 228.03,S.F. County Special Education School,"750 25th Ave, San Francisco, CA 94121",K-12,4.19 miles,Compare
Census Tract 228.03,Census Tract 228.03,Lowell High School,"1101 Eucalyptus Drive, San Francisco, CA 94132",9-12,4.28 miles,10
Census Tract 228.03,Census Tract 228.03,Washington (George) High School,"600 32nd Avenue, San Francisco, CA 94121",9-12,4.64 miles,8
Census Tract 228.03,Census Tract 228.03,Independence High School,"1350 7th Avenue, San Francisco, CA 94122",9-12,4.89 miles,3
Census Tract 229.01,Census Tract 229.01,S.F. County Opportunity (Hilltop) School,"1325 Florida St, San Francisco, CA 94110",6-12,0.22 miles,Compare
Census Tract 229.01,Census Tract 229.01,O'connell (John) High School,"2355 Folsom Street, San Francisco, CA 94110",9-12,0.59 miles,3
Census Tract 229.01,Census Tract 229.01,Downtown High School,"693 Vermont Street, San Francisco, CA 94107",9-12,0.86 miles,Compare
Census Tract 229.01,Census Tract 229.01,International Studies Academy,"655 De Haro Street, San Francisco, CA 94107",9-12,1.0 miles,4
Census Tract 229.01,Census Tract 229.01,Mission High School,"3750 18th Street, San Francisco, CA 94114",9-12,1.03 miles,5
Census Tract 229.01,Census Tract 229.01,S.F. International High School,"1050 York Street, San Francisco, CA 94110",9-12,1.03 miles,3
Census Tract 229.01,Census Tract 229.01,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,1.26 miles,4
Census Tract 229.01,Census Tract 229.01,San Francisco County Rop School,"750 25th Avenue, San Francisco, CA 94121",10-12,1.75 miles,Compare
Census Tract 229.01,Census Tract 229.01,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.","555 Portola Drive, San Francisco, CA 94131",9-12,2.02 miles,10
Census Tract 229.01,Census Tract 229.01,Academy Of Arts And Sciences,"555 Portola Drive, San Francisco, CA 94131",9-12,2.02 miles,5
Census Tract 229.01,Census Tract 229.01,Wells (Ida B.) High School,"1099 Hayes Street, San Francisco, CA 94117",9-12,2.03 miles,Compare
Census Tract 229.01,Census Tract 229.01,S.F. County Civic Center Secondary,"727 Golden Gate Avenue, San Francisco, CA 94102",6-12,2.08 miles,Compare
Census Tract 229.01,Census Tract 229.01,Burton (Phillip And Sala) Academic High School,"400 Mansell Street, San Francisco, CA 94134",9-12,2.17 miles,5
Census Tract 229.01,Census Tract 229.01,Jordan (June) School For Equity,"325 La Grande Avenue, San Francisco, CA 94112",9-12,2.26 miles,3
Census Tract 229.01,Census Tract 229.01,Balboa High School,"1000 Cayuga Avenue, San Francisco, CA 94112",9-12,2.48 miles,7
Census Tract 229.01,Census Tract 229.01,Gateway To College,"50 Phelan Avenue Science Hall, Room 127, San Francisco, CA 94112",9-12,2.49 miles,Compare
Census Tract 229.01,Census Tract 229.01,Wallenberg (Raoul) Traditional High School,"40 Vega Street, San Francisco, CA 94115",9-12,2.67 miles,8
Census Tract 229.01,Census Tract 229.01,Galileo High School,"1150 Francisco Street, San Francisco, CA 94109",9-12,3.67 miles,8
Census Tract 229.01,Census Tract 229.01,Lincoln (Abraham) High School,"2162 24th Avenue, San Francisco, CA 94116",9-12,3.72 miles,8
Census Tract 229.01,Census Tract 229.01,Lowell High School,"1101 Eucalyptus Drive, San Francisco, CA 94132",9-12,4.08 miles,10
Census Tract 229.01,Census Tract 229.01,S.F. County Special Education School,"750 25th Ave, San Francisco, CA 94121",K-12,4.23 miles,Compare
Census Tract 229.01,Census Tract 229.01,Washington (George) High School,"600 32nd Avenue, San Francisco, CA 94121",9-12,4.68 miles,8
Census Tract 229.01,Census Tract 229.01,Independence High School,"1350 7th Avenue, San Francisco, CA 94122",9-12,4.76 miles,3
Census Tract 229.01,Census Tract 229.01,Jefferson High School,"6996 Mission Street, Daly City, CA 94014",9-12,4.83 miles,4
Census Tract 229.01,Census Tract 229.01,Thornton High School,"115 First Avenue, Daly City, CA 94014",9-12,4.99 miles,Compare
Census Tract 229.02,Census Tract 229.02,S.F. County Opportunity (Hilltop) School,"1325 Florida St, San Francisco, CA 94110",6-12,0.05 miles,Compare
Census Tract 229.02,Census Tract 229.02,O'connell (John) High School,"2355 Folsom Street, San Francisco, CA 94110",9-12,0.63 miles,3
Census Tract 229.02,Census Tract 229.02,Downtown High School,"693 Vermont Street, San Francisco, CA 94107",9-12,0.75 miles,Compare
Census Tract 229.02,Census Tract 229.02,International Studies Academy,"655 De Haro Street, San Francisco, CA 94107",9-12,0.87 miles,4
Census Tract 229.02,Census Tract 229.02,Mission High School,"3750 18th Street, San Francisco, CA 94114",9-12,1.16 miles,5
Census Tract 229.02,Census Tract 229.02,S.F. International High School,"1050 York Street, San Francisco, CA 94110",9-12,1.16 miles,3
Census Tract 229.02,Census Tract 229.02,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,1.18 miles,4
Census Tract 229.02,Census Tract 229.02,San Francisco County Rop School,"750 25th Avenue, San Francisco, CA 94121",10-12,1.7 miles,Compare
Census Tract 229.02,Census Tract 229.02,S.F. County Civic Center Secondary,"727 Golden Gate Avenue, San Francisco, CA 94102",6-12,2.13 miles,Compare
Census Tract 229.02,Census Tract 229.02,Wells (Ida B.) High School,"1099 Hayes Street, San Francisco, CA 94117",9-12,2.14 miles,Compare
Census Tract 229.02,Census Tract 229.02,Burton (Phillip And Sala) Academic High School,"400 Mansell Street, San Francisco, CA 94134",9-12,2.15 miles,5
Census Tract 229.02,Census Tract 229.02,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.","555 Portola Drive, San Francisco, CA 94131",9-12,2.21 miles,10
Census Tract 229.02,Census Tract 229.02,Academy Of Arts And Sciences,"555 Portola Drive, San Francisco, CA 94131",9-12,2.21 miles,5
Census Tract 229.02,Census Tract 229.02,Jordan (June) School For Equity,"325 La Grande Avenue, San Francisco, CA 94112",9-12,2.33 miles,3
Census Tract 229.02,Census Tract 229.02,Balboa High School,"1000 Cayuga Avenue, San Francisco, CA 94112",9-12,2.6 miles,7
Census Tract 229.02,Census Tract 229.02,Gateway To College,"50 Phelan Avenue Science Hall, Room 127, San Francisco, CA 94112",9-12,2.61 miles,Compare
Census Tract 229.02,Census Tract 229.02,Wallenberg (Raoul) Traditional High School,"40 Vega Street, San Francisco, CA 94115",9-12,2.79 miles,8
Census Tract 229.02,Census Tract 229.02,Galileo High School,"1150 Francisco Street, San Francisco, CA 94109",9-12,3.7 miles,8
Census Tract 229.02,Census Tract 229.02,Lincoln (Abraham) High School,"2162 24th Avenue, San Francisco, CA 94116",9-12,3.91 miles,8
Census Tract 229.02,Census Tract 229.02,Lowell High School,"1101 Eucalyptus Drive, San Francisco, CA 94132",9-12,4.26 miles,10
Census Tract 229.02,Census Tract 229.02,S.F. County Special Education School,"750 25th Ave, San Francisco, CA 94121",K-12,4.4 miles,Compare
Census Tract 229.02,Census Tract 229.02,Washington (George) High School,"600 32nd Avenue, San Francisco, CA 94121",9-12,4.85 miles,8
Census Tract 229.02,Census Tract 229.02,Independence High School,"1350 7th Avenue, San Francisco, CA 94122",9-12,4.94 miles,3
Census Tract 229.02,Census Tract 229.02,Jefferson High School,"6996 Mission Street, Daly City, CA 94014",9-12,4.95 miles,4
Census Tract 229.03,Census Tract 229.03,S.F. County Opportunity (Hilltop) School,"1325 Florida St, San Francisco, CA 94110",6-12,0.23 miles,Compare
Census Tract 229.03,Census Tract 229.03,Downtown High School,"693 Vermont Street, San Francisco, CA 94107",9-12,0.64 miles,Compare
Census Tract 229.03,Census Tract 229.03,O'connell (John) High School,"2355 Folsom Street, San Francisco, CA 94110",9-12,0.72 miles,3
Census Tract 229.03,Census Tract 229.03,International Studies Academy,"655 De Haro Street, San Francisco, CA 94107",9-12,0.72 miles,4
Census Tract 229.03,Census Tract 229.03,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,1.15 miles,4
Census Tract 229.03,Census Tract 229.03,Mission High School,"3750 18th Street, San Francisco, CA 94114",9-12,1.34 miles,5
Census Tract 229.03,Census Tract 229.03,S.F. International High School,"1050 York Street, San Francisco, CA 94110",9-12,1.34 miles,3
Census Tract 229.03,Census Tract 229.03,San Francisco County Rop School,"750 25th Avenue, San Francisco, CA 94121",10-12,1.65 miles,Compare
Census Tract 229.03,Census Tract 229.03,Burton (Phillip And Sala) Academic High School,"400 Mansell Street, San Francisco, CA 94134",9-12,2.17 miles,5
Census Tract 229.03,Census Tract 229.03,S.F. County Civic Center Secondary,"727 Golden Gate Avenue, San Francisco, CA 94102",6-12,2.18 miles,Compare
Census Tract 229.03,Census Tract 229.03,Wells (Ida B.) High School,"1099 Hayes Street, San Francisco, CA 94117",9-12,2.26 miles,Compare
Census Tract 229.03,Census Tract 229.03,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.","555 Portola Drive, San Francisco, CA 94131",9-12,2.45 miles,10
Census Tract 229.03,Census Tract 229.03,Academy Of Arts And Sciences,"555 Portola Drive, San Francisco, CA 94131",9-12,2.45 miles,5
Census Tract 229.03,Census Tract 229.03,Jordan (June) School For Equity,"325 La Grande Avenue, San Francisco, CA 94112",9-12,2.46 miles,3
Census Tract 229.03,Census Tract 229.03,Balboa High School,"1000 Cayuga Avenue, San Francisco, CA 94112",9-12,2.78 miles,7
Census Tract 229.03,Census Tract 229.03,Gateway To College,"50 Phelan Avenue Science Hall, Room 127, San Francisco, CA 94112",9-12,2.81 miles,Compare
Census Tract 229.03,Census Tract 229.03,Wallenberg (Raoul) Traditional High School,"40 Vega Street, San Francisco, CA 94115",9-12,2.94 miles,8
Census Tract 229.03,Census Tract 229.03,Galileo High School,"1150 Francisco Street, San Francisco, CA 94109",9-12,3.71 miles,8
Census Tract 229.03,Census Tract 229.03,Lincoln (Abraham) High School,"2162 24th Avenue, San Francisco, CA 94116",9-12,4.15 miles,8
Census Tract 229.03,Census Tract 229.03,Lowell High School,"1101 Eucalyptus Drive, San Francisco, CA 94132",9-12,4.5 miles,10
Census Tract 229.03,Census Tract 229.03,S.F. County Special Education School,"750 25th Ave, San Francisco, CA 94121",K-12,4.6 miles,Compare
Census Tract 230.01,Census Tract 230.01,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,0.05 miles,4
Census Tract 230.01,Census Tract 230.01,Burton (Phillip And Sala) Academic High School,"400 Mansell Street, San Francisco, CA 94134",9-12,1.07 miles,5
Census Tract 230.01,Census Tract 230.01,S.F. County Opportunity (Hilltop) School,"1325 Florida St, San Francisco, CA 94110",6-12,1.1 miles,Compare
Census Tract 230.01,Census Tract 230.01,Jordan (June) School For Equity,"325 La Grande Avenue, San Francisco, CA 94112",9-12,1.67 miles,3
Census Tract 230.01,Census Tract 230.01,Downtown High School,"693 Vermont Street, San Francisco, CA 94107",9-12,1.74 miles,Compare
Census Tract 230.01,Census Tract 230.01,O'connell (John) High School,"2355 Folsom Street, San Francisco, CA 94110",9-12,1.77 miles,3
Census Tract 230.01,Census Tract 230.01,International Studies Academy,"655 De Haro Street, San Francisco, CA 94107",9-12,1.79 miles,4
Census Tract 230.01,Census Tract 230.01,Mission High School,"3750 18th Street, San Francisco, CA 94114",9-12,2.22 miles,5
Census Tract 230.01,Census Tract 230.01,S.F. International High School,"1050 York Street, San Francisco, CA 94110",9-12,2.22 miles,3
Census Tract 230.01,Census Tract 230.01,Balboa High School,"1000 Cayuga Avenue, San Francisco, CA 94112",9-12,2.25 miles,7
Census Tract 230.01,Census Tract 230.01,Gateway To College,"50 Phelan Avenue Science Hall, Room 127, San Francisco, CA 94112",9-12,2.3 miles,Compare
Census Tract 230.01,Census Tract 230.01,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.","555 Portola Drive, San Francisco, CA 94131",9-12,2.69 miles,10
Census Tract 230.01,Census Tract 230.01,Academy Of Arts And Sciences,"555 Portola Drive, San Francisco, CA 94131",9-12,2.69 miles,5
Census Tract 230.01,Census Tract 230.01,San Francisco County Rop School,"750 25th Avenue, San Francisco, CA 94121",10-12,2.76 miles,Compare
Census Tract 230.01,Census Tract 230.01,Wells (Ida B.) High School,"1099 Hayes Street, San Francisco, CA 94117",9-12,3.25 miles,Compare
Census Tract 230.01,Census Tract 230.01,S.F. County Civic Center Secondary,"727 Golden Gate Avenue, San Francisco, CA 94102",6-12,3.28 miles,Compare
Census Tract 230.01,Census Tract 230.01,Wallenberg (Raoul) Traditional High School,"40 Vega Street, San Francisco, CA 94115",9-12,3.88 miles,8
Census Tract 230.01,Census Tract 230.01,Lincoln (Abraham) High School,"2162 24th Avenue, San Francisco, CA 94116",9-12,4.39 miles,8
Census Tract 230.01,Census Tract 230.01,Lowell High School,"1101 Eucalyptus Drive, San Francisco, CA 94132",9-12,4.45 miles,10
Census Tract 230.01,Census Tract 230.01,Jefferson High School,"6996 Mission Street, Daly City, CA 94014",9-12,4.5 miles,4
Census Tract 230.01,Census Tract 230.01,Thornton High School,"115 First Avenue, Daly City, CA 94014",9-12,4.57 miles,Compare
Census Tract 230.01,Census Tract 230.01,Galileo High School,"1150 Francisco Street, San Francisco, CA 94109",9-12,4.83 miles,8
Census Tract 230.03,Census Tract 230.03,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,0.39 miles,4
Census Tract 230.03,Census Tract 230.03,Burton (Phillip And Sala) Academic High School,"400 Mansell Street, San Francisco, CA 94134",9-12,0.98 miles,5
Census Tract 230.03,Census Tract 230.03,S.F. County Opportunity (Hilltop) School,"1325 Florida St, San Francisco, CA 94110",6-12,1.47 miles,Compare
Census Tract 230.03,Census Tract 230.03,Jordan (June) School For Equity,"325 La Grande Avenue, San Francisco, CA 94112",9-12,1.86 miles,3
Census Tract 230.03,Census Tract 230.03,Downtown High School,"693 Vermont Street, San Francisco, CA 94107",9-12,2.01 miles,Compare
Census Tract 230.03,Census Tract 230.03,International Studies Academy,"655 De Haro Street, San Francisco, CA 94107",9-12,2.03 miles,4
Census Tract 230.03,Census Tract 230.03,O'connell (John) High School,"2355 Folsom Street, San Francisco, CA 94110",9-12,2.14 miles,3
Census Tract 230.03,Census Tract 230.03,Balboa High School,"1000 Cayuga Avenue, San Francisco, CA 94112",9-12,2.53 miles,7
Census Tract 230.03,Census Tract 230.03,Gateway To College,"50 Phelan Avenue Science Hall, Room 127, San Francisco, CA 94112",9-12,2.59 miles,Compare
Census Tract 230.03,Census Tract 230.03,Mission High School,"3750 18th Street, San Francisco, CA 94114",9-12,2.64 miles,5
Census Tract 230.03,Census Tract 230.03,S.F. International High School,"1050 York Street, San Francisco, CA 94110",9-12,2.64 miles,3
Census Tract 230.03,Census Tract 230.03,San Francisco County Rop School,"750 25th Avenue, San Francisco, CA 94121",10-12,3.03 miles,Compare
Census Tract 230.03,Census Tract 230.03,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.","555 Portola Drive, San Francisco, CA 94131",9-12,3.11 miles,10
Census Tract 230.03,Census Tract 230.03,Academy Of Arts And Sciences,"555 Portola Drive, San Francisco, CA 94131",9-12,3.11 miles,5
Census Tract 230.03,Census Tract 230.03,S.F. County Civic Center Secondary,"727 Golden Gate Avenue, San Francisco, CA 94102",6-12,3.62 miles,Compare
Census Tract 230.03,Census Tract 230.03,Wells (Ida B.) High School,"1099 Hayes Street, San Francisco, CA 94117",9-12,3.65 miles,Compare
Census Tract 230.03,Census Tract 230.03,Wallenberg (Raoul) Traditional High School,"40 Vega Street, San Francisco, CA 94115",9-12,4.29 miles,8
Census Tract 230.03,Census Tract 230.03,Jefferson High School,"6996 Mission Street, Daly City, CA 94014",9-12,4.68 miles,4
Census Tract 230.03,Census Tract 230.03,Thornton High School,"115 First Avenue, Daly City, CA 94014",9-12,4.72 miles,Compare
Census Tract 230.03,Census Tract 230.03,Lincoln (Abraham) High School,"2162 24th Avenue, San Francisco, CA 94116",9-12,4.81 miles,8
Census Tract 230.03,Census Tract 230.03,Lowell High School,"1101 Eucalyptus Drive, San Francisco, CA 94132",9-12,4.82 miles,10
Census Tract 231.02,Census Tract 231.02,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,0.96 miles,4
Census Tract 231.02,Census Tract 231.02,Burton (Phillip And Sala) Academic High School,"400 Mansell Street, San Francisco, CA 94134",9-12,1.49 miles,5
Census Tract 231.02,Census Tract 231.02,S.F. County Opportunity (Hilltop) School,"1325 Florida St, San Francisco, CA 94110",6-12,1.79 miles,Compare
Census Tract 231.02,Census Tract 231.02,International Studies Academy,"655 De Haro Street, San Francisco, CA 94107",9-12,2.09 miles,4
Census Tract 231.02,Census Tract 231.02,Downtown High School,"693 Vermont Street, San Francisco, CA 94107",9-12,2.13 miles,Compare
Census Tract 231.02,Census Tract 231.02,O'connell (John) High School,"2355 Folsom Street, San Francisco, CA 94110",9-12,2.41 miles,3
Census Tract 231.02,Census Tract 231.02,Jordan (June) School For Equity,"325 La Grande Avenue, San Francisco, CA 94112",9-12,2.48 miles,3
Census Tract 231.02,Census Tract 231.02,Mission High School,"3750 18th Street, San Francisco, CA 94114",9-12,3.0 miles,5
Census Tract 231.02,Census Tract 231.02,S.F. International High School,"1050 York Street, San Francisco, CA 94110",9-12,3.0 miles,3
Census Tract 231.02,Census Tract 231.02,San Francisco County Rop School,"750 25th Avenue, San Francisco, CA 94121",10-12,3.09 miles,Compare
Census Tract 231.02,Census Tract 231.02,Balboa High School,"1000 Cayuga Avenue, San Francisco, CA 94112",9-12,3.17 miles,7
Census Tract 231.02,Census Tract 231.02,Gateway To College,"50 Phelan Avenue Science Hall, Room 127, San Francisco, CA 94112",9-12,3.22 miles,Compare
Census Tract 231.02,Census Tract 231.02,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.","555 Portola Drive, San Francisco, CA 94131",9-12,3.69 miles,10
Census Tract 231.02,Census Tract 231.02,Academy Of Arts And Sciences,"555 Portola Drive, San Francisco, CA 94131",9-12,3.69 miles,5
Census Tract 231.02,Census Tract 231.02,S.F. County Civic Center Secondary,"727 Golden Gate Avenue, San Francisco, CA 94102",6-12,3.81 miles,Compare
Census Tract 231.02,Census Tract 231.02,Wells (Ida B.) High School,"1099 Hayes Street, San Francisco, CA 94117",9-12,3.95 miles,Compare
Census Tract 231.02,Census Tract 231.02,Wallenberg (Raoul) Traditional High School,"40 Vega Street, San Francisco, CA 94115",9-12,4.62 miles,8
Census Tract 231.03,Census Tract 231.03,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,1.4 miles,4
